"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert_chain <#1>","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","302 Found ('/')","",""
"HTTP_clock_skew","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","1717301970","",""
"HSTS","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","LOW","not offered","",""
"HPKP","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","No application banner found","",""
"cookie_count","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","1 at '/' (30x detected, better try target URL of 30x)","",""
"cookie_secure","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","OK","All (1) at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","",""
"X-Content-Type-Options","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","OK","nosniff","",""
"Content-Security-Policy","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","OK","default-src 'self';img-src 'self' data: stats.data.gouv.fr;connect-src 'self' stats.data.gouv.fr;script-src 'self' stats.data.gouv.fr;style-src 'self';font-src 'self' data:;form-action 'self' *;base-uri 'self';frame-ancestors 'self';object-src 'none';script-src-attr 'none';upgrade-insecure-requests","",""
"X-XSS-Protection","app.moncomptepro.beta.gouv.fr/148.253.96.193","443","INFO","0","",""
