"id","fqdn/ip","port","severity","finding","cve","cwe"
"FS_ciphers","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","'server name/#0' 'renegotiation info/#65281' 'key share/#51' 'supported versions/#43' 'application layer protocol negotiation/#16' 'extended master secret/#23'","",""
"TLS_session_ticket","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","yes","",""
"sessionresumption_ticket","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","not supported","",""
"sessionresumption_ID","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","not supported","",""
"TLS_timestamp","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","random","",""
"certificate_compression","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","none","",""
"clientAuth","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","none","",""
"cert_numbers","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","1","",""
"cert_signatureAlgorithm","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","SHA256 with RSA","",""
"cert_keySize","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","03465F720DE1C132A7C4975D01FBFF307B2A","",""
"cert_serialNumberLen","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","18","",""
"cert_fingerprintSHA1","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","A6F2A2111ED38BFE6C9C59F64D75FBD49C8B6763","",""
"cert_fingerprintSHA256","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","6E89980A561B11FEBA582E1469A4F4F42BAA69B7CB6FB3976AE498E2A3EAE073","",""
"cert","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFATCCA+mgAwIBAgISA0Zfcg3hwTKnxJddAfv/MHsqMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDAxMjcwODA0MzlaFw0yNDA0MjYwODA0MzhaMCYxJDAiBgNVBAMTG2RlY2xhcmUtZG91YW5lLmJldGEuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAIQs1oalcZnHyRHS2qdNeU/swDKl3Jsfnordfs69qi4W8UQhJx8ZQ7SUrWfupkUyUeEXIFvanLps/VxGpPWDJEisWRDBA7kyWWZtbJuo3uk6m3G2SWqdLz7+j+jw70Ebi7YfKf2ogqw86LqP/LL4eozGq/wM+EcFG003gUTBilUko7mg2T4C2QvG12I99lJi2eeWDg63AX0m2W4Z3HuM6GHKfmL3pthwUvLVZ8Ilbrj/Tz4LSVX6TOlsVe2rVrv51jac2XLU8bjbWoxUqdH7fmjp+QUP0zI4nBv3lxTjeatBi437uUQuvhG0oegKBkjp7H5+IqgLliiNwTqFA+Lh678CAwEAAaOCAhswggIXMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUs8EqG2BzHOSItHp1eYFWZSPcWY8wHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wJgYDVR0RBB8wHYIbZGVjbGFyZS1kb3VhbmUuYmV0YS5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBAgYKKwYBBAHWeQIEAgSB8wSB8ADuAHUAO1N3dT4tuYBOizBbBv5AO2fYT8P0x70ADS1yb+H61BcAAAGNSinxCwAABAMARjBEAiAiGFcsS/3JM7TKRwx5KgFq0/SnPsGvc5DRZKLxJ2ygtAIgNYigVqMDfG+wv6eqwp58ZCl5EkZAroOiGN81GQmOWv4AdQDuzdBk1dsazsVct520zROiModGfLzs3sNRSFlGcR+1mwAAAY1KKfEAAAAEAwBGMEQCIGaiMtsMpOWPAuSg7rSkvtGSvd06UWYUq8GEUw3HrO7SAiBHulJV9fbQnmZqepdNXd6JTlLCgUs73KfAe/uulr+CCTANBgkqhkiG9w0BAQsFAAOCAQEAuQBDI2IATjtrhBXV3I9E4Sx8RFU29wGkk6672kSpP1kRDCeG6Gz06Kk9QkAFjjNeQPLC2DRDTSdeJnOmYsmpIVMgYbdlyTwmcrfoYXURf+d25LPzPjdK7/juLRtCWLGorHAlMjugW1gfMSP2dZTgUJIXs91lrYl1zvQjmmqyzuS9UeRMrJxVXv3QeDPlpv7UvJ8hlcCPW7VGJof3fNeoNEoY8M1dEwft4ZYI8l8z0PlxZUrLWgr6bTWQI6IdfuJnRWNK9KZQqMRtbPbqYKGMt/nAeqqpaEcZex1tNZxbPuOZmpJulPeivFzRdDt3Sf1vCFd7Xkv2Do0nmzpyuQ1Y1w==\n-----END CERTIFICATE-----","",""
"cert_commonName","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","declare-douane.beta.gouv.fr","",""
"cert_commonName_wo_SNI","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","declare-douane.beta.gouv.fr","",""
"cert_trust","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","passed.","",""
"cert_certificatePolicies_EV","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","no","",""
"cert_expirationStatus","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","78 >= 30 days","",""
"cert_notBefore","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","2024-01-27 08:04","",""
"cert_notAfter","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","2024-04-26 08:04","",""
"cert_extlifeSpan","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","not present","",""
"cert_crlDistributionPoints","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","--","",""
"cert_ocspURL","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","declare-douane.beta.gouv.fr/185.42.117.108","443","LOW","not offered","",""
"cert_mustStapleExtension","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","--","",""
"DNS_CAArecord","declare-douane.beta.gouv.fr/185.42.117.108","443","LOW","--","",""
"certificate_transparency","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","yes (certificate extension)","",""
"certs_countServer","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","4","",""
"certs_list_ordering_problem","declare-douane.beta.gouv.fr/185.42.117.108","443","LOW","yes","",""
"cert_caIssuers","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFATCCA+mgAwIBAgISA0Zfcg3hwTKnxJddAfv/MHsqMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDAxMjcwODA0MzlaFw0yNDA0MjYwODA0MzhaMCYxJDAiBgNVBAMTG2RlY2xhcmUtZG91YW5lLmJldGEuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAIQs1oalcZnHyRHS2qdNeU/swDKl3Jsfnordfs69qi4W8UQhJx8ZQ7SUrWfupkUyUeEXIFvanLps/VxGpPWDJEisWRDBA7kyWWZtbJuo3uk6m3G2SWqdLz7+j+jw70Ebi7YfKf2ogqw86LqP/LL4eozGq/wM+EcFG003gUTBilUko7mg2T4C2QvG12I99lJi2eeWDg63AX0m2W4Z3HuM6GHKfmL3pthwUvLVZ8Ilbrj/Tz4LSVX6TOlsVe2rVrv51jac2XLU8bjbWoxUqdH7fmjp+QUP0zI4nBv3lxTjeatBi437uUQuvhG0oegKBkjp7H5+IqgLliiNwTqFA+Lh678CAwEAAaOCAhswggIXMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUs8EqG2BzHOSItHp1eYFWZSPcWY8wHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wJgYDVR0RBB8wHYIbZGVjbGFyZS1kb3VhbmUuYmV0YS5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBAgYKKwYBBAHWeQIEAgSB8wSB8ADuAHUAO1N3dT4tuYBOizBbBv5AO2fYT8P0x70ADS1yb+H61BcAAAGNSinxCwAABAMARjBEAiAiGFcsS/3JM7TKRwx5KgFq0/SnPsGvc5DRZKLxJ2ygtAIgNYigVqMDfG+wv6eqwp58ZCl5EkZAroOiGN81GQmOWv4AdQDuzdBk1dsazsVct520zROiModGfLzs3sNRSFlGcR+1mwAAAY1KKfEAAAAEAwBGMEQCIGaiMtsMpOWPAuSg7rSkvtGSvd06UWYUq8GEUw3HrO7SAiBHulJV9fbQnmZqepdNXd6JTlLCgUs73KfAe/uulr+CCTANBgkqhkiG9w0BAQsFAAOCAQEAuQBDI2IATjtrhBXV3I9E4Sx8RFU29wGkk6672kSpP1kRDCeG6Gz06Kk9QkAFjjNeQPLC2DRDTSdeJnOmYsmpIVMgYbdlyTwmcrfoYXURf+d25LPzPjdK7/juLRtCWLGorHAlMjugW1gfMSP2dZTgUJIXs91lrYl1zvQjmmqyzuS9UeRMrJxVXv3QeDPlpv7UvJ8hlcCPW7VGJof3fNeoNEoY8M1dEwft4ZYI8l8z0PlxZUrLWgr6bTWQI6IdfuJnRWNK9KZQqMRtbPbqYKGMt/nAeqqpaEcZex1tNZxbPuOZmpJulPeivFzRdDt3Sf1vCFd7Xkv2Do0nmzpyuQ1Y1w==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","6E89980A561B11FEBA582E1469A4F4F42BAA69B7CB6FB3976AE498E2A3EAE073","",""
"intermediate_cert_notBefore <#1>","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","2024-01-27 08:04","",""
"intermediate_cert_notAfter <#1>","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","2024-04-26 08:04","",""
"intermediate_cert_expiration <#1>","declare-douane.beta.gouv.fr/185.42.117.108","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","declare-douane.beta.gouv.fr/185.42.117.108","443","INFO","declare-douane.beta.gouv.fr <-- R3","",""
