"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCA+2gAwIBAgISBICPGylfT7ym4ATZnDo+RG4ZMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDA0MTQwNjQxMTBaFw0yNDA3MTMwNjQxMDlaMCcxJTAjBgNVBAMTHGZvcnVtLmluY2x1c2lvbi5iZXRhLmdvdXYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDaykqfGEUbJomeHo/GFnmXEO4s/cVS4T/lH8u4MWGf5AeIxnfQRInA6XDQ125AUlHPjmWDAwrln2fy9wM1hoZ94A783xGg+1TlrvfTsksWN9qcxfqS/vRjnbUqKwGaBfWxffE95dcPlJ9lcCBnLNV4dU0XuHHbsOU0bp6+5mHDO81x91mcAGNA+72RLH99HYT4IjMFkzFV0ecyGR11riviZE0KjSpkCsbVbhac7CLT3pjfsD0rV+Wo+/vtPCv6MVG8dN+7HWIYFCx8ItfKysUbrUI/H2Zz+brVfnjlrJybQCu82ozRoXKYrHf29YQ7tIAyOlIp9yxyKHjBUYdtRwhhAgMBAAGjggIeMIICGjAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFORMyCfJXZCHw2jvdqA4qMcjmLJgMB8GA1UdIwQYMBaAFBQusxe3WFbLrlAJQOYfr52LFMLGMFUGCCsGAQUFBwEBBEkwRzAhBggrBgEFBQcwAYYVaHR0cDovL3IzLm8ubGVuY3Iub3JnMCIGCCsGAQUFBzAChhZodHRwOi8vcjMuaS5sZW5jci5vcmcvMCcGA1UdEQQgMB6CHGZvcnVtLmluY2x1c2lvbi5iZXRhLmdvdXYuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwggEEBgorBgEEAdZ5AgQCBIH1BIHyAPAAdQBIsONr2qZHNA/lagL6nTDrHFIBy1bdLIHZu7+rOdiEcwAAAY7bjY1mAAAEAwBGMEQCIFhYw0JW/hqqlddOxif+GIBovAY+l/yriGZt9rKMznPrAiAzPx4VyOc1sBvn/kl+gcAykLwdig4ZVpqAVDyJE3/lnwB3ABmYEHEJ8NZSLjCA0p4/ZLuDbijM+Q9Sju7fzko/FrTKAAABjtuNjWwAAAQDAEgwRgIhAKYQkG73/0q/z7caOP6DYvD5cxRWNlXuxmeIVBdKVD7AAiEAyW7aXU+8sXOXTPtN1pD4x0kBu5bCw3MYaS5HWuHoZJkwDQYJKoZIhvcNAQELBQADggEBAG830NA3tbXVzjdTW4y5g0SBRyyhSxuPq9r42JTENMR3Ofzpzu6qQTlURB/I9P+AIK4yIjXC0ryjYjZZX4nM/kZxkb9ntO5bCWhNlGFFttXDrTsImKVerb0LpTM44DkzfFx5clbzDplGsNjHlOJWGs3QObKdQlJRmomIhECBhVDNuZFFaMNEs4UXC5t/PV5DQ+OR894wlu+QD2906Pw9N20g3tnVUOOACnDK9egJ2vd6EU2VoD2q3S8fOxPboSq/+ZSGN8ua2T1RxlHAxm5SYsT/ync4zQJKKAdkzu6Db6DIJpesNB/x09I2RdHlT53YnVCHSvrEWDJ+PV8Ffq39hjw=\n-----END CERTIFICATE-----","",""
"cert_commonName","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","forum.inclusion.beta.gouv.fr","",""
"cert_commonName_wo_SNI","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","*.alwaysdata.net","",""
"cert_subjectAltName","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","forum.inclusion.beta.gouv.fr","",""
"cert_trust","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","passed.","",""
"cert_certificatePolicies_EV","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","no","",""
"cert_expirationStatus","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","52 >= 30 days","",""
"cert_notBefore","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","2024-04-14 06:41","",""
"cert_notAfter","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","2024-07-13 06:41","",""
"cert_extlifeSpan","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","not present","",""
"cert_crlDistributionPoints","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","--","",""
"cert_ocspURL","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","forum.inclusion.beta.gouv.fr/185.31.40.19","443","LOW","not offered","",""
"cert_mustStapleExtension","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","--","",""
"DNS_CAArecord","forum.inclusion.beta.gouv.fr/185.31.40.19","443","LOW","--","",""
"certificate_transparency","forum.inclusion.beta.gouv.fr/185.31.40.19","443","OK","yes (certificate extension)","",""
"certs_countServer","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","2","",""
"certs_list_ordering_problem","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","no","",""
"cert_caIssuers","forum.inclusion.beta.gouv.fr/185.31.40.19","443","INFO","R3 (Let's Encrypt from US)","",""
